1 minute time series of wind speed from a met tower
timestamp	Un1	Uw1	Uz1
5/19/12 12:19 PM	-8.9	-0.304	1.166
5/19/12 12:19 PM	-9.11	-0.392	1.076
5/19/12 12:19 PM	-8.84	-0.129	1.03
5/19/12 12:19 PM	-8.95	0.094	0.848
5/19/12 12:19 PM	-8.92	0.002	0.922
5/19/12 12:19 PM	-8.83	-0.136	1.234
5/19/12 12:19 PM	-9.23	-0.157	1.164
5/19/12 12:19 PM	-9.2	-0.231	1.094
5/19/12 12:19 PM	-9.16	-0.18	1.074
5/19/12 12:19 PM	-9.4	0.107	1.016
5/19/12 12:19 PM	-9.3	-0.02	1.335
5/19/12 12:19 PM	-9.23	0.352	1.5
5/19/12 12:19 PM	-9.26	0.438	1.308
5/19/12 12:19 PM	-9.51	-0.135	0.91
5/19/12 12:19 PM	-9.3	0.528	1.102
5/19/12 12:19 PM	-8.77	0.027	1.023
5/19/12 12:19 PM	-9.23	-0.22	0.866
5/19/12 12:19 PM	-9.24	-0.115	1.02
5/19/12 12:19 PM	-8.83	-0.398	1.07
5/19/12 12:19 PM	-8.9	-0.277	1.067
5/19/12 12:19 PM	-9.05	-0.167	0.546
5/19/12 12:19 PM	-9.24	-0.334	0.168
5/19/12 12:19 PM	-9.15	-0.541	0.154
5/19/12 12:19 PM	-9.12	-0.718	-0.031
5/19/12 12:19 PM	-9.22	-0.679	0.04
5/19/12 12:19 PM	-9.49	-0.659	0.086
5/19/12 12:19 PM	-9.53	-0.66	0.055
5/19/12 12:19 PM	-9.45	-0.553	-0.042
5/19/12 12:19 PM	-9.71	-1.163	0.45
5/19/12 12:19 PM	-10.14	-0.87	0.175
5/19/12 12:19 PM	-9.97	-0.931	0.164
5/19/12 12:19 PM	-10.11	-0.828	0.226
5/19/12 12:19 PM	-9.57	-0.681	0.093
5/19/12 12:19 PM	-9.74	-0.84	0.32
5/19/12 12:19 PM	-9.77	-0.621	0.225
5/19/12 12:19 PM	-9.73	-0.744	0.252
5/19/12 12:19 PM	-9.35	-0.963	-0.102
5/19/12 12:19 PM	-9.16	-1.037	0.081
5/19/12 12:19 PM	-9.32	-0.696	0.183
5/19/12 12:19 PM	-9.37	-0.755	0.357
5/19/12 12:19 PM	-9.52	-0.847	0.198
5/19/12 12:19 PM	-9.3	-1.067	0.055
5/19/12 12:19 PM	-9.23	-0.566	-0.118
5/19/12 12:19 PM	-9.54	-0.854	-0.095
5/19/12 12:19 PM	-9.41	-1.172	-0.462
5/19/12 12:19 PM	-9.32	-0.699	-0.626
5/19/12 12:19 PM	-9.57	-1.054	-0.536
5/19/12 12:19 PM	-9.48	-1.13	-0.209
5/19/12 12:19 PM	-9.57	-1.185	-0.249
5/19/12 12:19 PM	-9.6	-1.356	-0.059
5/19/12 12:19 PM	-9.52	-1.274	-0.204
5/19/12 12:19 PM	-9.95	-0.833	-0.248
5/19/12 12:19 PM	-9.89	-1.4	-0.666
5/19/12 12:19 PM	-9.48	-1.36	-1.035
5/19/12 12:19 PM	-9.88	-1.028	-0.925
5/19/12 12:19 PM	-9.57	-0.866	-1.075
5/19/12 12:19 PM	-9.79	-0.991	-1.13
5/19/12 12:19 PM	-9.67	-0.97	-1.383
5/19/12 12:19 PM	-9.68	-1.049	-1.628
5/19/12 12:19 PM	-9.98	-1.238	-1.595
5/19/12 12:19 PM	-9.84	-1.551	-1.173
5/19/12 12:19 PM	-9.74	-1.473	-1.344
5/19/12 12:19 PM	-10.16	-1.916	-1.761
5/19/12 12:19 PM	-10.03	-2.132	-1.627
5/19/12 12:19 PM	-9.96	-2.221	-1.668
5/19/12 12:19 PM	-9.69	-2.265	-1.399
5/19/12 12:19 PM	-9.72	-2.121	-1.409
5/19/12 12:19 PM	-10.06	-1.944	-1.291
5/19/12 12:19 PM	-10.18	-2.116	-1.334
5/19/12 12:19 PM	-10.28	-1.782	-1.344
5/19/12 12:19 PM	-10.18	-1.842	-1.217
5/19/12 12:19 PM	-9.96	-2.044	-1.343
5/19/12 12:19 PM	-10.16	-1.826	-1.476
5/19/12 12:19 PM	-9.91	-1.866	-1.001
5/19/12 12:19 PM	-10.07	-1.86	-0.914
5/19/12 12:19 PM	-10.39	-1.707	-0.876
5/19/12 12:19 PM	-10.55	-1.724	-0.808
5/19/12 12:19 PM	-10.47	-1.393	-0.875
5/19/12 12:19 PM	-10.87	-1.31	-0.898
5/19/12 12:19 PM	-11.11	-1.884	-0.867
5/19/12 12:19 PM	-10.7	-1.626	-0.951
5/19/12 12:19 PM	-10.36	-1.488	-0.992
5/19/12 12:19 PM	-10.41	-1.626	-1.126
5/19/12 12:19 PM	-10.4	-1.652	-1.099
5/19/12 12:19 PM	-10.5	-1.351	-1.238
5/19/12 12:19 PM	-10.72	-1.158	-1.113
5/19/12 12:19 PM	-10.43	-1.552	-1.1
5/19/12 12:19 PM	-9.91	-1.103	-1.112
5/19/12 12:19 PM	-10.37	-1.075	-0.441
5/19/12 12:19 PM	-10.05	-0.422	-1.013
5/19/12 12:19 PM	-9.93	-0.912	-0.363
5/19/12 12:19 PM	-9.92	-1.139	-0.388
5/19/12 12:19 PM	-10.12	-1.211	-0.358
5/19/12 12:19 PM	-10.38	-1.527	-0.175
5/19/12 12:19 PM	-10.68	-1.39	-0.064
5/19/12 12:19 PM	-10.55	-1.623	0.097
5/19/12 12:19 PM	-10.55	-1.327	0.103
5/19/12 12:19 PM	-10.29	-1.31	0.242
5/19/12 12:19 PM	-10.12	-1.165	0.034
5/19/12 12:19 PM	-10.32	-2.041	0.183
5/19/12 12:19 PM	-10.19	-2.042	0.3
5/19/12 12:19 PM	-10.3	-1.881	0.618
5/19/12 12:19 PM	-9.98	-2.117	0.431
5/19/12 12:19 PM	-10.28	-1.741	0.693
5/19/12 12:19 PM	-10.32	-1.746	0.691
5/19/12 12:19 PM	-10.34	-2.124	0.534
5/19/12 12:19 PM	-10.54	-1.661	0.32
5/19/12 12:19 PM	-10.72	-1.459	0.117
5/19/12 12:19 PM	-11.05	-1.588	0.006
5/19/12 12:19 PM	-10.81	-1.797	0.503
5/19/12 12:19 PM	-10.92	-2.376	0.26
5/19/12 12:19 PM	-10.48	-1.289	0.346
5/19/12 12:19 PM	-10.4	-1.306	0.485
5/19/12 12:19 PM	-10.49	-1.229	-0.139
5/19/12 12:19 PM	-10.4	-1.134	-0.251
5/19/12 12:19 PM	-9.87	-1.02	-0.447
5/19/12 12:19 PM	-9.84	-1.104	-0.493
5/19/12 12:19 PM	-9.82	-1.096	-0.305
5/19/12 12:19 PM	-9.77	-0.995	-0.304
5/19/12 12:19 PM	-9.93	-1.242	-0.29
5/19/12 12:19 PM	-9.93	-1.321	-0.436
5/19/12 12:19 PM	-10.1	-1.294	-0.384
5/19/12 12:19 PM	-10.14	-1.774	-0.246
5/19/12 12:19 PM	-9.72	-1.466	-0.254
5/19/12 12:19 PM	-9.48	-0.838	0.027
5/19/12 12:19 PM	-9.85	-1.09	0.303
5/19/12 12:19 PM	-9.96	-1.183	0.154
5/19/12 12:19 PM	-9.85	-0.941	0.155
5/19/12 12:19 PM	-9.44	-0.979	0.427
5/19/12 12:19 PM	-9.41	-1.089	0.253
5/19/12 12:19 PM	-9.63	-1.212	0.238
5/19/12 12:19 PM	-9.42	-1.307	0.037
5/19/12 12:19 PM	-9.53	-1.359	0.188
5/19/12 12:19 PM	-9.61	-1.166	0.117
5/19/12 12:19 PM	-9.38	-1.382	0.183
5/19/12 12:19 PM	-9.3	-1.292	0.012
5/19/12 12:19 PM	-9.31	-1.502	0.145
5/19/12 12:19 PM	-9.37	-1.554	0.058
5/19/12 12:19 PM	-9.34	-1.612	0.212
5/19/12 12:19 PM	-9.36	-1.645	0.248
5/19/12 12:19 PM	-9.45	-1.64	0.129
5/19/12 12:19 PM	-9.63	-1.991	0.306
5/19/12 12:19 PM	-9.33	-2.027	-0.021
5/19/12 12:19 PM	-9.42	-2.007	0.058
5/19/12 12:19 PM	-9.44	-2.039	-0.194
5/19/12 12:19 PM	-9.42	-2.077	-0.172
5/19/12 12:19 PM	-9.59	-2.449	-0.152
5/19/12 12:19 PM	-9.14	-2.378	-0.471
5/19/12 12:19 PM	-9.31	-2.64	0.068
5/19/12 12:19 PM	-9.5	-2.696	0.102
5/19/12 12:19 PM	-8.9	-2.964	0.365
5/19/12 12:19 PM	-9.05	-2.492	0.75
5/19/12 12:19 PM	-9.58	-1.708	0.914
5/19/12 12:19 PM	-9.31	-2.494	0.722
5/19/12 12:19 PM	-9.26	-2.142	0.99
5/19/12 12:19 PM	-9.13	-2.147	0.724
5/19/12 12:19 PM	-8.68	-2.413	0.568
5/19/12 12:19 PM	-7.916	-2.841	0.539
5/19/12 12:19 PM	-8.18	-2.49	0.448
5/19/12 12:19 PM	-8.09	-2.77	0.504
5/19/12 12:19 PM	-8.15	-2.678	0.474
5/19/12 12:19 PM	-8.06	-2.577	0.336
5/19/12 12:19 PM	-8.11	-3.01	0.538
5/19/12 12:19 PM	-8.5	-2.912	0.358
5/19/12 12:19 PM	-8.45	-2.459	0.551
5/19/12 12:19 PM	-8.01	-2.341	0.396
5/19/12 12:19 PM	-8.21	-2.753	0.42
5/19/12 12:19 PM	-7.891	-2.359	0.833
5/19/12 12:19 PM	-7.948	-2.462	0.726
5/19/12 12:19 PM	-8.5	-2.733	0.845
5/19/12 12:19 PM	-7.661	-2.34	1.21
5/19/12 12:19 PM	-7.741	-2.468	1.181
5/19/12 12:19 PM	-8.02	-1.895	1.188
5/19/12 12:19 PM	-8.45	-2.217	1.247
5/19/12 12:19 PM	-8.06	-2.229	1.314
5/19/12 12:19 PM	-7.987	-2.197	1.45
5/19/12 12:19 PM	-7.826	-2.01	1.703
5/19/12 12:19 PM	-7.886	-2.277	1.281
5/19/12 12:19 PM	-7.953	-2.366	1.177
5/19/12 12:19 PM	-7.941	-2.351	1.004
5/19/12 12:19 PM	-7.9	-2.349	1.162
5/19/12 12:19 PM	-8.15	-2.037	1.158
5/19/12 12:19 PM	-8.21	-2.212	0.977
5/19/12 12:19 PM	-8.12	-2.356	0.893
5/19/12 12:19 PM	-8.1	-2.44	1.017
5/19/12 12:19 PM	-7.826	-2.427	1.362
5/19/12 12:19 PM	-7.854	-2.474	1.368
5/19/12 12:19 PM	-7.742	-2.692	1.071
5/19/12 12:19 PM	-7.971	-2.18	1.118
5/19/12 12:19 PM	-8.6	-1.795	0.545
5/19/12 12:19 PM	-8.28	-1.245	0.672
5/19/12 12:19 PM	-8.21	-1.29	0.87
5/19/12 12:19 PM	-8.63	-1.37	1.079
5/19/12 12:19 PM	-8.57	-0.876	0.501
5/19/12 12:19 PM	-8.8	-0.731	0.332
5/19/12 12:19 PM	-8.85	-0.752	0.268
5/19/12 12:19 PM	-9.08	-0.531	0.286
5/19/12 12:19 PM	-9.01	-0.651	0.165
5/19/12 12:19 PM	-9.06	-0.439	-0.027
5/19/12 12:19 PM	-8.78	-0.916	-0.059
5/19/12 12:19 PM	-9.07	-1.036	-0.07
5/19/12 12:19 PM	-9.16	-1.592	0.18
5/19/12 12:19 PM	-8.96	-1.396	0.044
5/19/12 12:19 PM	-8.75	-1.624	0.034
5/19/12 12:19 PM	-8.86	-1.311	0.435
5/19/12 12:19 PM	-8.83	-1.711	0.256
5/19/12 12:19 PM	-9.06	-1.768	0.231
5/19/12 12:19 PM	-8.8	-1.418	0.268
5/19/12 12:19 PM	-9.64	-1.605	0.03
5/19/12 12:19 PM	-9.62	-1.384	0.14
5/19/12 12:19 PM	-9.79	-1.343	-0.113
5/19/12 12:19 PM	-9.88	-1.562	-0.04
5/19/12 12:19 PM	-10.29	-1.566	-0.058
5/19/12 12:19 PM	-10.23	-1.214	0.186
5/19/12 12:19 PM	-10.14	-1.781	0.078
5/19/12 12:19 PM	-10.44	-1.847	0.205
5/19/12 12:19 PM	-10.05	-1.232	0.217
5/19/12 12:19 PM	-10.2	-1.718	-0.233
5/19/12 12:19 PM	-10.01	-1.17	-0.318
5/19/12 12:19 PM	-9.5	-1.66	-0.524
5/19/12 12:19 PM	-9.4	-2.246	0.168
5/19/12 12:19 PM	-9.67	-1.825	0.123
5/19/12 12:19 PM	-9.61	-2.345	-0.096
5/19/12 12:19 PM	-10.08	-1.752	-0.119
5/19/12 12:19 PM	-10.34	-1.135	0.395
5/19/12 12:19 PM	-9.95	-1.368	0.287
5/19/12 12:19 PM	-10	-1.623	0.212
5/19/12 12:19 PM	-9.94	-1.625	0.314
5/19/12 12:19 PM	-10.22	-1.612	0.248
5/19/12 12:19 PM	-10.13	-1.53	0.075
5/19/12 12:19 PM	-10.18	-1.57	0.362
5/19/12 12:19 PM	-10.47	-1.272	0.034
5/19/12 12:19 PM	-10.23	-1.251	0.101
5/19/12 12:19 PM	-10.17	-1.326	0.005
5/19/12 12:19 PM	-10.25	-1.155	0.094
5/19/12 12:19 PM	-10.01	-1.057	0.054
5/19/12 12:19 PM	-10.07	-1.178	0.194
5/19/12 12:19 PM	-9.73	-1.604	0.749
5/19/12 12:19 PM	-10.15	-1.556	0.957
5/19/12 12:19 PM	-10.12	-2.062	1.18
5/19/12 12:19 PM	-9.48	-1.919	1.382
5/19/12 12:19 PM	-9	-1.812	1.444
5/19/12 12:19 PM	-8.93	-1.806	1.68
5/19/12 12:19 PM	-9.08	-1.82	1.727
5/19/12 12:19 PM	-9.07	-1.716	1.888
5/19/12 12:19 PM	-9.62	-1.419	2.188
5/19/12 12:19 PM	-9.51	-1.573	2.005
5/19/12 12:19 PM	-9.76	-1.448	1.931
5/19/12 12:19 PM	-9.29	-1.73	2.241
5/19/12 12:19 PM	-9.32	-1.601	1.972
5/19/12 12:19 PM	-9.49	-1.301	2.055
5/19/12 12:19 PM	-9.55	-1.355	1.736
5/19/12 12:19 PM	-9.67	-1.451	1.065
5/19/12 12:19 PM	-9.68	-2.136	1.274
5/19/12 12:19 PM	-9.7	-2.08	1.286
5/19/12 12:19 PM	-9.57	-1.979	1.106
5/19/12 12:19 PM	-9.61	-2.212	1.224
5/19/12 12:19 PM	-9.57	-2.189	1.066
5/19/12 12:19 PM	-9.12	-2.446	0.93
5/19/12 12:19 PM	-9.46	-2.051	0.676
5/19/12 12:19 PM	-9.67	-1.561	0.383
5/19/12 12:19 PM	-8.96	-2.291	0.766
5/19/12 12:19 PM	-8.96	-2.072	0.791
5/19/12 12:19 PM	-8.94	-2.136	0.685
5/19/12 12:19 PM	-9.14	-2.113	0.82
5/19/12 12:19 PM	-9.81	-1.8	0.811
5/19/12 12:19 PM	-9.24	-2.176	0.918
5/19/12 12:19 PM	-9.64	-1.836	0.756
5/19/12 12:19 PM	-9.76	-1.918	0.79
5/19/12 12:19 PM	-9.5	-2.009	0.796
5/19/12 12:19 PM	-9.32	-2.301	0.781
5/19/12 12:19 PM	-10.22	-1.595	1.173
5/19/12 12:19 PM	-10.1	-2.065	1.009
5/19/12 12:19 PM	-10.14	-1.938	1.197
5/19/12 12:19 PM	-10.02	-1.922	0.91
5/19/12 12:19 PM	-9.94	-1.967	1.196
5/19/12 12:19 PM	-9.93	-1.906	1.573
5/19/12 12:19 PM	-9.65	-2.387	1.135
5/19/12 12:19 PM	-9.43	-2.008	1.091
5/19/12 12:19 PM	-9.31	-2.121	0.862
5/19/12 12:19 PM	-10.09	-2.098	0.95
5/19/12 12:19 PM	-10.16	-2.203	1.041
5/19/12 12:19 PM	-9.83	-2.379	0.856
5/19/12 12:19 PM	-9.74	-1.952	0.352
5/19/12 12:19 PM	-10.05	-1.338	0.288
5/19/12 12:19 PM	-10.37	-1.579	0.292
5/19/12 12:19 PM	-10.15	-0.764	-0.009
5/19/12 12:19 PM	-10.28	-0.901	-0.081
5/19/12 12:19 PM	-10.07	-0.674	-0.38
5/19/12 12:19 PM	-10.02	-0.598	-0.521
5/19/12 12:19 PM	-10.02	-0.419	-0.398
5/19/12 12:19 PM	-9.95	-0.841	-0.068
5/19/12 12:19 PM	-10	-1.284	0.021
5/19/12 12:19 PM	-10.54	-1.818	-0.291
5/19/12 12:19 PM	-10.43	-2.29	-0.23
5/19/12 12:19 PM	-10.38	-1.202	-0.697
5/19/12 12:19 PM	-10.34	-0.986	0.208
5/19/12 12:19 PM	-10.88	-0.953	0.312
5/19/12 12:19 PM	-10.77	-1.173	-0.052
5/19/12 12:19 PM	-10.71	-1.234	0.11
5/19/12 12:19 PM	-10.26	-0.914	-0.153
5/19/12 12:19 PM	-10.34	-1.639	0.024
5/19/12 12:19 PM	-9.84	-1.071	-0.306
5/19/12 12:19 PM	-9.76	-1.53	-0.479
5/19/12 12:19 PM	-9.77	-1.773	-0.736
5/19/12 12:19 PM	-9.79	-1.416	-0.942
5/19/12 12:19 PM	-9.49	-1.742	-0.858
5/19/12 12:19 PM	-9.7	-1.592	-0.454
5/19/12 12:19 PM	-9.45	-1.247	-0.604
5/19/12 12:19 PM	-9.35	-1.43	-0.501
5/19/12 12:19 PM	-9.48	-1.395	-0.256
5/19/12 12:19 PM	-9.36	-1.626	-0.238
5/19/12 12:19 PM	-9.59	-1.193	-0.309
5/19/12 12:19 PM	-9.99	-0.78	-0.327
5/19/12 12:19 PM	-10.41	-1.394	-0.518
5/19/12 12:19 PM	-9.61	-1.197	-0.603
5/19/12 12:19 PM	-9.33	-0.888	-0.7
5/19/12 12:19 PM	-9.44	-1.183	-0.521
5/19/12 12:19 PM	-9.85	-1.378	-0.297
5/19/12 12:19 PM	-9.69	-1.257	-0.67
5/19/12 12:19 PM	-9.57	-1.545	-0.697
5/19/12 12:19 PM	-9.4	-1.158	-0.791
5/19/12 12:19 PM	-9.69	-1.081	-0.67
5/19/12 12:19 PM	-9.29	-1.188	-0.826
5/19/12 12:19 PM	-9.85	-1.223	-0.653
5/19/12 12:19 PM	-9.31	-1.183	-0.669
5/19/12 12:19 PM	-9.49	-1.471	-0.669
5/19/12 12:19 PM	-9.15	-1.037	-1.035
5/19/12 12:19 PM	-9.26	-1.338	-0.784
5/19/12 12:19 PM	-9.5	-0.964	-0.488
5/19/12 12:19 PM	-9.49	-1.219	-0.548
5/19/12 12:19 PM	-9.24	-1.133	-0.731
5/19/12 12:19 PM	-9.42	-0.884	-0.468
5/19/12 12:19 PM	-9.01	-0.92	-0.101
5/19/12 12:19 PM	-8.89	-1.056	-0.266
5/19/12 12:19 PM	-9.07	-1.105	-0.122
5/19/12 12:19 PM	-9.25	-1.238	0.047
5/19/12 12:19 PM	-9.14	-1.455	0.006
5/19/12 12:19 PM	-9.13	-1.162	-0.303
5/19/12 12:19 PM	-8.72	-1.599	-0.2
5/19/12 12:19 PM	-8.7	-1.014	-0.564
5/19/12 12:19 PM	-8.07	-1.344	-1.262
5/19/12 12:19 PM	-8.44	-1.348	-0.92
5/19/12 12:19 PM	-8.67	-1.825	-1.026
5/19/12 12:19 PM	-8.58	-1.272	-0.608
5/19/12 12:19 PM	-8.97	-0.812	-0.588
5/19/12 12:19 PM	-8.92	-1.41	-0.791
5/19/12 12:19 PM	-8.27	-1.531	-0.376
5/19/12 12:19 PM	-8.56	-1.572	-0.494
5/19/12 12:19 PM	-8.64	-1.392	-0.328
5/19/12 12:19 PM	-8.9	-1.509	-0.293
5/19/12 12:19 PM	-8.97	-1.243	-0.325
5/19/12 12:19 PM	-8.82	-0.938	-0.265
5/19/12 12:19 PM	-8.92	-0.841	-0.243
5/19/12 12:19 PM	-9.18	-0.951	-0.315
5/19/12 12:19 PM	-8.72	-1.129	-0.531
5/19/12 12:19 PM	-8.91	-1.405	-0.554
5/19/12 12:19 PM	-8.8	-1.172	-0.605
5/19/12 12:19 PM	-8.83	-1.058	-0.821
5/19/12 12:19 PM	-8.77	-1.204	-0.877
5/19/12 12:19 PM	-9.14	-1.08	-0.629
5/19/12 12:19 PM	-9.26	-1.293	-0.76
5/19/12 12:19 PM	-9.21	-1.182	-0.581
5/19/12 12:19 PM	-9.23	-1.024	-0.41
5/19/12 12:19 PM	-9.11	-0.949	-0.361
5/19/12 12:19 PM	-8.96	-1.221	-0.466
5/19/12 12:19 PM	-9.04	-1.176	-0.557
5/19/12 12:19 PM	-8.85	-1.341	-0.578
5/19/12 12:19 PM	-9.01	-1.307	-0.58
5/19/12 12:19 PM	-9.01	-1.558	-0.379
5/19/12 12:19 PM	-9.41	-1.639	-0.169
5/19/12 12:19 PM	-9.06	-1.793	-0.265
5/19/12 12:19 PM	-9.11	-1.663	-0.12
5/19/12 12:19 PM	-9.04	-1.566	0.092
5/19/12 12:19 PM	-9.26	-1.485	0.214
5/19/12 12:19 PM	-9.28	-1.482	0.097
5/19/12 12:19 PM	-9.41	-1.721	0.263
5/19/12 12:19 PM	-8.98	-0.957	0.318
5/19/12 12:19 PM	-9.44	-0.696	0.092
5/19/12 12:19 PM	-9.12	-1.42	-0.181
5/19/12 12:19 PM	-9.03	-1.121	-0.074
5/19/12 12:19 PM	-9.18	-1.138	0.074
5/19/12 12:19 PM	-9.3	-1.31	-0.13
5/19/12 12:19 PM	-9.12	-1.129	-0.116
5/19/12 12:19 PM	-9.14	-0.933	-0.144
5/19/12 12:19 PM	-9.15	-0.626	-0.231
5/19/12 12:19 PM	-9.27	-0.455	0.111
5/19/12 12:19 PM	-9.46	-0.751	-0.169
5/19/12 12:19 PM	-9.59	-0.597	-0.039
5/19/12 12:19 PM	-8.97	-0.467	-0.066
5/19/12 12:19 PM	-9.24	-0.687	0.065
5/19/12 12:19 PM	-9.31	-0.305	0.251
5/19/12 12:19 PM	-9.1	-0.489	0.278
5/19/12 12:19 PM	-9.21	-0.392	0.437
5/19/12 12:19 PM	-9.25	-0.497	0.417
5/19/12 12:19 PM	-9.07	-0.224	0.33
5/19/12 12:19 PM	-9.13	-0.474	0.207
5/19/12 12:19 PM	-9.24	-0.659	0.306
5/19/12 12:19 PM	-9.15	-0.765	0.402
5/19/12 12:19 PM	-8.85	-0.787	0.812
5/19/12 12:19 PM	-9.32	-0.065	0.794
5/19/12 12:19 PM	-9.16	-0.098	0.557
5/19/12 12:19 PM	-9.63	0.007	0.86
5/19/12 12:19 PM	-9.6	0.274	0.894
5/19/12 12:19 PM	-9.56	0.349	0.796
5/19/12 12:19 PM	-9.53	0.426	0.731
5/19/12 12:19 PM	-9.69	0.06	0.752
5/19/12 12:19 PM	-9.66	0.183	0.784
5/19/12 12:19 PM	-9.32	0.063	0.608
5/19/12 12:19 PM	-9.39	0.103	0.523
5/19/12 12:19 PM	-9.31	-0.249	0.588
5/19/12 12:19 PM	-9.43	-0.41	0.539
5/19/12 12:19 PM	-9.84	-0.109	0.541
5/19/12 12:19 PM	-9.55	-0.234	0.757
5/19/12 12:19 PM	-10.11	-0.405	0.518
5/19/12 12:19 PM	-9.94	-0.696	0.47
5/19/12 12:19 PM	-10.33	-0.472	0.363
5/19/12 12:19 PM	-10.28	-0.678	0.455
5/19/12 12:19 PM	-9.83	-0.867	0.551
5/19/12 12:19 PM	-10.04	-0.549	1.003
5/19/12 12:19 PM	-10.01	-0.584	0.505
5/19/12 12:19 PM	-9.92	-0.407	0.363
5/19/12 12:19 PM	-10.28	-0.592	0.202
5/19/12 12:19 PM	-10.08	-0.463	0.063
5/19/12 12:19 PM	-9.94	-0.593	-0.16
5/19/12 12:19 PM	-10.26	-0.717	-0.032
5/19/12 12:19 PM	-10.11	-0.616	-0.083
5/19/12 12:19 PM	-10.36	-0.879	0.03
5/19/12 12:19 PM	-9.98	-0.663	-0.022
5/19/12 12:19 PM	-10.67	-0.947	0.073
5/19/12 12:19 PM	-10.32	-0.836	-0.142
5/19/12 12:19 PM	-10.18	-0.782	-0.056
5/19/12 12:19 PM	-9.98	-1.004	0.118
5/19/12 12:19 PM	-9.62	-0.726	0.433
5/19/12 12:19 PM	-9.56	-0.448	-0.239
5/19/12 12:19 PM	-9.77	-0.051	0.152
5/19/12 12:19 PM	-9.39	-0.465	0.329
5/19/12 12:19 PM	-9.34	-0.483	0.56
5/19/12 12:19 PM	-9.09	-1.028	0.713
5/19/12 12:19 PM	-9.73	-0.601	1.072
5/19/12 12:19 PM	-9.49	-0.587	1.001
5/19/12 12:19 PM	-9.27	-0.342	0.936
5/19/12 12:19 PM	-9.62	-0.512	1.023
5/19/12 12:19 PM	-9.43	-1.344	0.327
5/19/12 12:19 PM	-9.29	-0.891	0.165
5/19/12 12:19 PM	-9.47	-0.754	0.112
5/19/12 12:19 PM	-9.1	-0.985	0.274
5/19/12 12:19 PM	-9.36	-1.076	0.195
5/19/12 12:19 PM	-9.56	-1.195	0.224
5/19/12 12:19 PM	-9.63	-0.983	0.081
5/19/12 12:19 PM	-9.64	-1.227	0.286
5/19/12 12:19 PM	-9.46	-1.302	0.562
5/19/12 12:19 PM	-9.52	-1.044	0.522
5/19/12 12:19 PM	-9.32	-1.055	0.565
5/19/12 12:19 PM	-8.97	-1.098	0.563
5/19/12 12:19 PM	-9.04	-1.053	0.552
5/19/12 12:19 PM	-9.41	-0.952	0.602
5/19/12 12:19 PM	-9.51	-0.863	0.562
5/19/12 12:19 PM	-9.58	-1.115	0.441
5/19/12 12:19 PM	-9.62	-1.227	0.274
5/19/12 12:19 PM	-9.43	-1.016	0.393
5/19/12 12:19 PM	-9.47	-0.802	0.526
5/19/12 12:19 PM	-10.09	-0.667	0.635
5/19/12 12:19 PM	-9.63	-1.284	0.386
5/19/12 12:19 PM	-9.72	-1.43	0.258
5/19/12 12:19 PM	-9.79	-0.793	0.297
5/19/12 12:19 PM	-9.8	-1.168	-0.017
5/19/12 12:19 PM	-9.49	-1.101	-0.02
5/19/12 12:19 PM	-9.82	-1.096	0.09
5/19/12 12:19 PM	-9.59	-1.156	-0.059
5/19/12 12:19 PM	-9.46	-0.784	-0.155
5/19/12 12:19 PM	-9.41	-0.925	-0.187
5/19/12 12:19 PM	-9.25	-1.098	-0.322
5/19/12 12:19 PM	-8.93	-0.904	-0.43
5/19/12 12:19 PM	-9.19	-0.786	-0.194
5/19/12 12:19 PM	-9.2	-0.867	0.146
5/19/12 12:19 PM	-9.58	-0.67	0.145
5/19/12 12:19 PM	-9.65	-0.519	0.098
5/19/12 12:19 PM	-9.71	-0.887	0.185
5/19/12 12:19 PM	-9.57	-1.206	0.342
5/19/12 12:19 PM	-9.62	-1.175	0.415
5/19/12 12:19 PM	-9.86	-0.879	0.553
5/19/12 12:19 PM	-10.09	-0.927	0.696
5/19/12 12:19 PM	-9.53	-1.173	0.473
5/19/12 12:19 PM	-9.95	-0.656	0.166
5/19/12 12:19 PM	-9.48	-1.225	-0.253
5/19/12 12:19 PM	-9.46	-0.434	-0.229
5/19/12 12:19 PM	-9.22	-0.87	-0.006
5/19/12 12:19 PM	-9.41	-0.748	-0.077
5/19/12 12:19 PM	-9.46	-1.132	-0.038
5/19/12 12:19 PM	-9.64	-1.156	0.339
5/19/12 12:19 PM	-9.44	-1.323	-0.019
5/19/12 12:19 PM	-9.55	-0.805	0.266
5/19/12 12:19 PM	-9.21	-0.896	0.04
5/19/12 12:19 PM	-8.88	-1.401	0.379
5/19/12 12:19 PM	-9.19	-1.178	0.389
5/19/12 12:19 PM	-9.4	-1.437	0.474
5/19/12 12:19 PM	-8.94	-1.63	0.519
5/19/12 12:19 PM	-8.94	-1.547	0.932
5/19/12 12:19 PM	-8.94	-1.538	0.929
5/19/12 12:19 PM	-8.98	-1.304	0.481
5/19/12 12:19 PM	-9.37	-1.098	0.984
5/19/12 12:19 PM	-9.48	-0.925	1.171
5/19/12 12:19 PM	-9.09	-1.47	0.992
5/19/12 12:19 PM	-9.26	-1.12	0.783
5/19/12 12:19 PM	-9.54	-1.386	0.678
5/19/12 12:19 PM	-9.31	-1.328	0.809
5/19/12 12:19 PM	-9.28	-1.433	0.921
5/19/12 12:19 PM	-9.19	-1.404	0.696
5/19/12 12:19 PM	-9.08	-1.418	0.881
